,ovid00.txt,ovid18.txt
ENSSSCG00000004927,5.84111446211157,5.99370855432365
ENSSSCG00000043301,1.40977927262679,1.42432451649444
ENSSSCG00000005585,4.91310342738037,4.8868075207052
ENSSSCG00000004928,2.97608093592783,1.46038657172529
ENSSSCG00000031075,-0.0501761707288513,-0.0209726032999815
ENSSSCG00000031149,0.975777733827195,0.76456906346593
ENSSSCG00000051680,2.32304216434227,2.08622074825636
ENSSSCG00000004929,4.50739166851685,4.53179697999336
ENSSSCG00000054127,1.48285751370753,1.87535297424278
ENSSSCG00000005128,0.500281935378189,0.442756123824095
ENSSSCG00000005174,6.61495907690218,6.51418739800762
ENSSSCG00000004931,4.12624001668502,3.2496174586712
ENSSSCG00000031529,-0.609993617497408,-0.293825685894209
ENSSSCG00000057273,-2.2755905309524,-0.234970370691526
ENSSSCG00000056734,0.500281935378189,0.978630330955402
ENSSSCG00000004934,6.23405546592146,6.60004049176764
ENSSSCG00000057864,-1.05099970832053,-2.2909505521714
ENSSSCG00000005498,-1.05099970832053,-0.878308599580625
ENSSSCG00000059082,0.31257685318606,0.821134874824825
ENSSSCG00000057745,-0.0501761707288513,0.406245010627271
ENSSSCG00000052950,1.9375002649065,1.62829995814725
ENSSSCG00000060748,1.8435101441352,1.14297438141107
ENSSSCG00000005150,6.08945553834157,6.02263931247117
ENSSSCG00000033910,1.27224582115886,0.208392470124019
ENSSSCG00000005502,3.5051657186647,1.61236122688624
ENSSSCG00000004935,5.97141578621383,6.6055863860281
ENSSSCG00000005152,1.50056298485382,1.02752669402926
ENSSSCG00000005501,4.55688612159902,4.33945933729978
ENSSSCG00000004936,4.46968557484877,4.65555858735999
ENSSSCG00000005503,4.63711546917774,5.05544074371111
ENSSSCG00000005504,5.18902983928802,4.21040685380563
ENSSSCG00000054719,1.44678105664798,1.675086090828
ENSSSCG00000054559,5.18492926750109,4.93566102719508
ENSSSCG00000051482,6.10545345750105,5.04805377699645
ENSSSCG00000042822,-0.858148701903932,-0.971322105693366
ENSSSCG00000055858,-1.05099970832053,-0.419269358476388
ENSSSCG00000004937,3.19848779387023,3.02121536437843
ENSSSCG00000053029,3.92131662217485,4.26749771887007
ENSSSCG00000004938,4.38404522510235,4.43996033654814
ENSSSCG00000004899,5.54415437023219,5.83536987566726
ENSSSCG00000004901,4.97298939189602,5.37175347145132
ENSSSCG00000004902,-0.858148701903932,-1.87687079429369
ENSSSCG00000004903,3.07983587284946,1.49556914764028
ENSSSCG00000036234,0.727774409900831,0.547052614248276
ENSSSCG00000004885,-0.535932356525643,-1.87687079429369
ENSSSCG00000026454,2.93109028025853,3.68255553429833
ENSSSCG00000004907,4.77807404456937,3.69774129991371
ENSSSCG00000004908,6.9311880187018,7.14608935411003
ENSSSCG00000034415,6.1397541864579,5.97357416980957
ENSSSCG00000004509,-0.398324028692846,1.20805377583865
ENSSSCG00000037300,-0.213773702704924,-0.790930379752629
ENSSSCG00000004508,6.17256817829704,5.96497045330908
ENSSSCG00000004912,6.43905174495344,6.57250162363511
ENSSSCG00000004911,-0.858148701903932,-1.29286667119819
ENSSSCG00000034704,5.19855275680935,5.53178006448724
ENSSSCG00000004517,6.22343264282566,6.333973659612
ENSSSCG00000004917,2.96336898987051,2.94690213931343
ENSSSCG00000004518,-0.688063554189869,1.16499531857829
ENSSSCG00000028076,5.15029685167726,5.46345561231014
ENSSSCG00000004506,4.62101792783503,4.21832628568168
ENSSSCG00000004489,13.5526828449343,13.5477901463861
ENSSSCG00000004487,4.43327401740152,4.86005971687073
ENSSSCG00000004918,0.815265494737813,-0.234970370691526
ENSSSCG00000021383,1.8435101441352,4.14820229330252
ENSSSCG00000004502,1.71290504371023,2.65175815280157
ENSSSCG00000035007,10.230546950991,10.1508337797019
ENSSSCG00000004919,6.19652825880778,5.87348225827988
ENSSSCG00000032053,2.88465129696002,1.14297438141107
ENSSSCG00000034730,5.67855182635713,5.89257990748788
ENSSSCG00000022643,3.41468044002792,3.95319269888527
ENSSSCG00000005771,4.76164816481426,4.639919801998
ENSSSCG00000060420,5.8059461373869,6.03838191838102
ENSSSCG00000004500,4.90979443174942,5.40451638628363
ENSSSCG00000040836,-2.05264819515375,-0.878308599580625
ENSSSCG00000004520,2.59437142751303,2.22894355951673
ENSSSCG00000004507,2.01345976381071,1.6903502679257
ENSSSCG00000004505,5.6088420859654,5.54443521755872
ENSSSCG00000004485,8.60681430864065,7.98076031550784
ENSSSCG00000004486,4.8643638656422,4.59804274007088
