,logFC.groupovary,logFC.groupovid,PValue,FDR
ENSSSCG00000007093,-0.305335573422294,-0.122806187065659,0.33914584528592,0.391498947519516
ENSSSCG00000011506,-0.249819109531185,-0.190799258603063,0.33942697253537,0.391798653881719
ENSSSCG00000009901,-0.0805657037486042,-0.39727301595389,0.339567743491626,0.391936320057723
ENSSSCG00000012823,-0.0855369296599424,-0.376813766487265,0.339957402939922,0.392361223000452
ENSSSCG00000024791,0.535154217881879,0.265219759183937,0.340144242245962,0.392552002450156
ENSSSCG00000013468,-0.104418835443996,-0.269315936709692,0.340305034721163,0.392712699642761
ENSSSCG00000040315,0.151216921750132,-0.452943823065848,0.340387441184686,0.392782924596322
ENSSSCG00000013367,-0.0112067901145661,-0.217534550909175,0.340496519012958,0.392883915568706
ENSSSCG00000016768,0.204544410670044,-0.0953671023779729,0.340521284629094,0.392887615769586
ENSSSCG00000026246,-0.132246883343257,-0.44571243334833,0.340912838359051,0.393314482543387
ENSSSCG00000009119,0.41128028869158,0.107656264688574,0.340987687543959,0.39337593326588
ENSSSCG00000012037,-0.240311498206665,0.0896580721406482,0.341133881583702,0.393519677046549
ENSSSCG00000010380,0.010627642655124,-0.257116867318838,0.341624266676588,0.394060423818858
ENSSSCG00000002670,-0.0359767978823936,-0.257709711195246,0.341884428402142,0.39433555843042
ENSSSCG00000015462,-0.218091613165028,0.200293053778717,0.342033001159924,0.39448195766967
ENSSSCG00000057874,0.00783725616541653,-0.335680662507608,0.342134405014625,0.394573939816892
ENSSSCG00000055956,-0.0591081044833128,0.158914956675772,0.342582974746017,0.395066261581435
ENSSSCG00000017705,-0.583096174804433,-0.592385978650379,0.342748522742137,0.395232161380201
ENSSSCG00000016658,0.667930519056565,-0.128218935396057,0.342783451941155,0.395247429811806
ENSSSCG00000060929,-0.737754854405632,-0.107498305651916,0.34289901093575,0.395355660843547
ENSSSCG00000015497,0.144323726066082,-0.0826274067270543,0.342947688171719,0.395386769737547
ENSSSCG00000052820,-0.859127900723596,0.00301846915063451,0.343090054034877,0.3955258821313
ENSSSCG00000016720,0.693117614632665,0.897488760687076,0.343205968227157,0.395634484469081
ENSSSCG00000004973,-0.3444287531012,-0.291948808399311,0.343324096049604,0.395745624693737
ENSSSCG00000027529,-0.464291553171798,-0.294726309111599,0.343564240625914,0.395997389233234
ENSSSCG00000006904,0.246537194591164,-0.0459986118391386,0.343723161472463,0.396155508137754
ENSSSCG00000002808,-0.244419021201819,0.0297112630533471,0.343852139065343,0.396259163833809
ENSSSCG00000016045,0.248700843312877,-0.112846475232898,0.343856585649026,0.396259163833809
ENSSSCG00000060939,1.12720595629891,0.999562826498893,0.344178548477585,0.396605113338951
ENSSSCG00000022347,0.288287455435509,-0.314506191256314,0.344219949407216,0.39662774140093
ENSSSCG00000054523,-0.143444078723833,-0.26671412917705,0.344253267393323,0.396641053611679
ENSSSCG00000003634,0.138272055274817,-0.107742832589914,0.344512445555623,0.396891645155562
ENSSSCG00000017067,-0.201271029142555,-0.149507820694933,0.344518081274548,0.396891645155562
ENSSSCG00000045477,0.248944036201859,0.32150938715294,0.344536096705498,0.396891645155562
ENSSSCG00000013856,0.276388693476041,0.136893688839924,0.344634728747175,0.396980171714083
ENSSSCG00000028444,0.143738772025842,-0.0815502893642044,0.344727966299432,0.39704761879174
ENSSSCG00000051564,-0.335079408469441,0.159803539775109,0.344736856460804,0.39704761879174
ENSSSCG00000001002,-0.204437609705953,-0.177049509976246,0.344842252403397,0.397143908480757
ENSSSCG00000033257,-0.230100217749393,-0.173286353403291,0.34498851418378,0.397287246918496
ENSSSCG00000024810,0.0122222942055083,0.208351779815741,0.345112868435336,0.397405340222771
ENSSSCG00000036941,-0.196971720406173,-0.431986636097224,0.345170344692252,0.397446411933506
ENSSSCG00000061843,-0.022012613361217,0.205962625551713,0.34574456632725,0.398082447355813
ENSSSCG00000008979,-0.144185685487637,-0.258461238180744,0.345785134368397,0.39810400459471
ENSSSCG00000054719,0.795486859467193,0.486210993527151,0.34663095377853,0.399052590123811
ENSSSCG00000036776,-0.294504146722627,-0.51831185899995,0.346803512742331,0.399226025912212
ENSSSCG00000011309,-0.214031979940456,-0.92619739713926,0.347003075826183,0.399406496802963
ENSSSCG00000022145,-0.0354600715716405,-0.223670448989315,0.347004118957491,0.399406496802963
ENSSSCG00000007281,0.348196063191379,0.0802492680122352,0.347196690481183,0.399602910656125
ENSSSCG00000005198,-0.323609037916513,-0.273946729973772,0.347235912818861,0.399607828064668
ENSSSCG00000025343,0.0670386832247857,-0.22417526243706,0.34724481810975,0.399607828064668
ENSSSCG00000007623,0.150965864303168,-0.0791337992659406,0.347355014075918,0.39970940055058
ENSSSCG00000063000,0.179885096149621,0.443188379139762,0.347587269399137,0.399951407850099
ENSSSCG00000014408,-0.14642878476812,0.823492891232515,0.347630523801567,0.399975924348744
ENSSSCG00000036317,0.311555252452935,-0.0561472225745776,0.348248717494421,0.400661908309238
ENSSSCG00000002552,-0.881715639699303,-0.204639171584821,0.34830566113067,0.40069534574548
ENSSSCG00000038987,-0.0189562061417207,-0.305275152834054,0.348321755229362,0.40069534574548
ENSSSCG00000034818,-0.236212931313886,-0.0682271514072856,0.348345083157053,0.400696887928683
ENSSSCG00000061401,-0.301319084690344,0.0476326325750852,0.348463125818361,0.400807372185926
ENSSSCG00000005052,-0.185356868966595,-0.433099427814173,0.348539629975942,0.400870067319758
ENSSSCG00000031450,0.603320528409407,0.35718404257929,0.348569381465872,0.400878985727254
ENSSSCG00000011877,-0.0843631522196854,-0.722797583935601,0.348671240642443,0.400970826621309
ENSSSCG00000041533,-0.736255564467796,-0.434022785504167,0.349037948847131,0.401367212253289
ENSSSCG00000018727,-0.452051721465256,-0.0552527893802812,0.349080879077118,0.401391251202057
ENSSSCG00000032578,-0.518221008185924,0.0123934975861474,0.349407411730353,0.401741367279114
ENSSSCG00000011120,-0.258426021710642,-0.162308351532524,0.349686273417974,0.402036631554422
ENSSSCG00000000874,0.975208143811112,0.454495695905841,0.349850686663572,0.402200284743688
ENSSSCG00000012241,-0.292674300206296,-0.102643250677712,0.34996764511075,0.40230936507275
ENSSSCG00000016491,-0.277732343014275,-0.588338654052273,0.350020873586875,0.402345174734907
ENSSSCG00000059008,-0.779484648549382,0.0970024413550606,0.350568495478667,0.402949243872799
ENSSSCG00000016593,0.1934303202977,-0.107178516657556,0.350940497222623,0.403351388836093
ENSSSCG00000012856,0.23974847388899,0.123948884838921,0.351001002275985,0.403395488773258
ENSSSCG00000021284,0.208048087093091,0.61082549486129,0.351078892325419,0.403455950990849
ENSSSCG00000042468,0.420726403165551,0.736642808981617,0.35110645385757,0.403455950990849
ENSSSCG00000015648,-0.269051364891522,-0.183606853863392,0.35112002758532,0.403455950990849
ENSSSCG00000000980,-0.0673149530670322,-0.25526370910108,0.351273230603218,0.403606541486227
ENSSSCG00000018942,-0.0325160017445424,-0.467488105683174,0.351402385200369,0.403729483538741
ENSSSCG00000005058,-0.263408663659196,-0.276465829428294,0.35161230654759,0.403945197914851
ENSSSCG00000059089,-0.351873819627338,0.656679382946528,0.352129189306497,0.404513511467574
ENSSSCG00000044428,0.653405441003287,-0.291346069760614,0.352193172043766,0.404561510704418
ENSSSCG00000062935,-0.770959595050123,-0.505471987833965,0.352309236805391,0.404669326329349
ENSSSCG00000020809,-0.132802384632333,0.118125680268159,0.352359728890105,0.404680337634461
ENSSSCG00000052350,0.31034334295258,-0.294970219055183,0.352363235161525,0.404680337634461
ENSSSCG00000022413,0.356999012696636,0.242515486461292,0.35241815547017,0.404717906943625
ENSSSCG00000016572,0.203496038698768,0.0906676848062041,0.352764332732268,0.405089930668737
ENSSSCG00000056748,-0.0568738438420203,0.510703181040088,0.352826873168953,0.405094602251785
ENSSSCG00000004050,-0.162180451630626,-0.209497126157509,0.352827756387909,0.405094602251785
ENSSSCG00000008136,-0.0770479892147106,-0.281903978781962,0.352835086783504,0.405094602251785
ENSSSCG00000005358,-0.152938803873178,-0.456314025994371,0.352977285749788,0.405212282353883
ENSSSCG00000033334,0.10416633180822,0.237236492652331,0.352982055661101,0.405212282353883
ENSSSCG00000031483,0.20832946528292,0.886879599598637,0.353023153703549,0.405233935065097
ENSSSCG00000000078,0.159577180265471,-0.113326743741584,0.353301776512797,0.405528221652026
ENSSSCG00000039619,0.299687233875536,0.0257898547663999,0.353594413482377,0.405838555945512
ENSSSCG00000052781,0.58359644676276,0.572906881963046,0.3538353300993,0.406089492772193
ENSSSCG00000029590,0.0809650528747539,0.313342423414238,0.353878118684711,0.406113024868398
ENSSSCG00000040147,-0.643948988892121,-0.587910949324571,0.354022505621431,0.406253141643785
ENSSSCG00000026596,-0.202982611078293,-0.281522802919132,0.354357545457192,0.406605180286706
ENSSSCG00000013632,0.604618891130331,-0.298690718354737,0.354373906853256,0.406605180286706
ENSSSCG00000038444,-0.022685528622188,-0.272650101382519,0.354408545660033,0.406619323602899
ENSSSCG00000017366,0.029114730298054,0.316458828018667,0.354459599275013,0.40665229695863
ENSSSCG00000012264,-0.179395282069963,0.0633666945443622,0.354488909528504,0.406660322752578
ENSSSCG00000058387,-0.805635050513179,-0.560363615934737,0.354974627529729,0.407170629400229
ENSSSCG00000043918,-0.743130246049782,-0.670392495508573,0.354978432830929,0.407170629400229
ENSSSCG00000021380,0.195420542468404,-0.0193459538539187,0.355097032519582,0.407281032200696
ENSSSCG00000015664,0.0506266231491208,0.574354758189971,0.355542781988831,0.407766624226838
ENSSSCG00000040236,0.277462947586593,-0.0561318326307674,0.355781678161491,0.408004165240381
ENSSSCG00000028225,0.200581313204601,-0.047293090740006,0.355794677019323,0.408004165240381
ENSSSCG00000063167,-0.739534139737485,-0.526348867024975,0.356014545158144,0.408230609133708
ENSSSCG00000006495,-0.809790559904497,-0.11044895593852,0.356305195167966,0.408538182757079
ENSSSCG00000038609,-0.460590253584208,0.140786197897672,0.35668737713154,0.408950661267391
ENSSSCG00000029154,0.0747755103544193,-0.151345739917713,0.357032935772192,0.409321101001033
ENSSSCG00000042341,-0.157159038012522,0.39377733321541,0.357082050422725,0.40935165672163
ENSSSCG00000062364,-0.170976330095364,0.476859299984087,0.357148991503902,0.409402643173174
ENSSSCG00000012793,-0.0568987108189832,-0.239177261637054,0.357293708283668,0.409542772486418
ENSSSCG00000000948,-0.300134857497471,0.617495881285312,0.357348421513565,0.409579725387623
ENSSSCG00000003930,-0.19615235089241,0.101870265254487,0.357539070594474,0.409772468556298
ENSSSCG00000045157,-0.332830075919956,-0.143904454452768,0.357588511382591,0.409803360045047
ENSSSCG00000029550,0.476334354449292,0.117235278596517,0.357612630541229,0.409805230395734
ENSSSCG00000014094,-0.173076878920858,-0.281551423987106,0.357695398647682,0.409874304889044
ENSSSCG00000055525,-0.416114185632219,-0.0203318630270409,0.358216292229612,0.410445376271138
ENSSSCG00000004221,-0.200381665823755,-0.379704062928161,0.358341328770144,0.410562830096008
ENSSSCG00000003608,-0.285031266967305,-0.494913904663875,0.358415364880615,0.410621840044278
ENSSSCG00000019612,0.238922973713081,-0.15036058331295,0.358508866093405,0.410703141544268
ENSSSCG00000008305,0.139276435681536,-0.195444966408047,0.358692843493955,0.410888074664268
ENSSSCG00000042822,-0.242281611739516,-0.701455661594218,0.358972557068196,0.411182644878114
ENSSSCG00000040985,-0.409724514933952,-0.324840155134687,0.358996534290738,0.411184265031388
ENSSSCG00000016686,0.614558900187595,0.793845690106206,0.359021394797951,0.4111868966062
ENSSSCG00000036208,-0.563287408040732,-0.666676369204686,0.359123497848849,0.411277988110188
ENSSSCG00000024669,-0.87809626107801,-0.367805634681037,0.359210214499445,0.411351448349748
ENSSSCG00000011127,0.0677402688819611,-0.203399598774572,0.35936225057063,0.411499695532464
ENSSSCG00000002885,-0.0155481207385168,-0.208307218316407,0.359483028575498,0.411612133247039
ENSSSCG00000009157,0.320979985860528,-0.0802041053763307,0.359800354979766,0.411949592834784
ENSSSCG00000014041,-0.376665286280806,-0.32572096235451,0.35986651809297,0.411999461347298
ENSSSCG00000033148,0.099945239686796,-0.174935688458336,0.360038778361257,0.412170783143134
ENSSSCG00000037384,0.0879704798873209,-0.0973136637688264,0.360155046555615,0.412277987966678
ENSSSCG00000018685,-0.00908976812028532,-0.499923339874427,0.360384411091979,0.412514635245287
ENSSSCG00000055817,-0.241819749978924,0.176605132330235,0.360435968616589,0.412547738479382
ENSSSCG00000052052,-0.614580285014505,-0.581675043873464,0.360466153210618,0.412556376066715
ENSSSCG00000052468,0.428252823376825,0.603257264129802,0.360822474530653,0.412938255202626
ENSSSCG00000053158,0.836623755658296,0.768473557191243,0.360858163011136,0.412953165633591
ENSSSCG00000025606,0.276723184923208,-0.0123895775303724,0.36112157298522,0.413228654155635
ENSSSCG00000004190,0.313649141526039,0.217918658771611,0.361304828475258,0.413412393679481
ENSSSCG00000000754,-0.194077717299557,0.0839424563522144,0.361556299884997,0.413674159285797
ENSSSCG00000000867,0.13262183692089,0.567117050941746,0.361760926855012,0.413882298386951
ENSSSCG00000015976,0.0712590613626663,0.256007489396009,0.361870459073442,0.413981622483013
ENSSSCG00000004331,-0.0355804032123322,-0.34966090805,0.36208323303844,0.414199035772552
ENSSSCG00000033374,0.259704580259582,0.18176365176118,0.36242699676676,0.414566255904935
ENSSSCG00000026606,-0.102549410716648,0.141911308471037,0.362459112320064,0.414576969994404
ENSSSCG00000016747,0.119695498792338,0.223053164547236,0.362575964670353,0.414684597725148
ENSSSCG00000034697,0.322369343416248,0.125944039259402,0.362637988401837,0.41472950741356
ENSSSCG00000037781,-0.281085090569773,-0.341016127366743,0.362706390414136,0.414781705503716
ENSSSCG00000016548,0.257328068615965,0.470318616068886,0.362993818530224,0.415084353949602
ENSSSCG00000058460,0.256697847819117,-0.290482731576984,0.363049866871578,0.415122397657651
ENSSSCG00000032786,0.658638910511804,0.625122836327792,0.363573019841207,0.415694504899062
ENSSSCG00000013523,-0.143669119712159,0.0795791617911174,0.363772513562354,0.415896504840674
ENSSSCG00000054714,0.42558178977535,0.521662658239849,0.364119509817848,0.416267106638257
ENSSSCG00000051090,0.357463466548306,0.113691888349285,0.36422618425298,0.416362939519904
ENSSSCG00000023324,0.366042938897453,0.260390993364194,0.36462449637258,0.416792123307652
ENSSSCG00000046753,-0.130061317946123,-0.309791598987165,0.364772196440809,0.416934803558536
ENSSSCG00000058693,0.536623579013826,0.282569828745515,0.365101822063307,0.41728539387154
ENSSSCG00000023325,0.0603328924599765,0.360340400196897,0.365278997738699,0.41746171170137
ENSSSCG00000006667,0.143416697613388,-0.0869558819524425,0.365661271260629,0.417872390258588
ENSSSCG00000010700,-0.216258197042787,-0.0326269898134056,0.366040690904598,0.418279756147818
ENSSSCG00000007383,0.303228267619953,0.420996019758537,0.366122693803778,0.41834723003825
ENSSSCG00000036613,0.466420366761245,-0.334231278909598,0.366329775929454,0.418557607306481
ENSSSCG00000035390,-0.212223972544397,-0.150781471196617,0.366947243610833,0.419236823243924
ENSSSCG00000000766,0.0156316720346949,-0.307096044500815,0.367297816510754,0.419611046144181
ENSSSCG00000017058,0.149048542089057,0.230469121345394,0.367392011833831,0.419689602757143
ENSSSCG00000005912,0.204391955572364,0.00588468092085837,0.367412638410198,0.419689602757143
ENSSSCG00000010161,-0.317498667796206,-0.312100676152572,0.367940877315089,0.420266659241001
ENSSSCG00000009009,-0.772252303910366,-0.322705251504782,0.368082830192931,0.420397510475945
ENSSSCG00000013113,-0.0785207714052978,0.490616272771453,0.368101573456138,0.420397510475945
ENSSSCG00000038158,-0.414578471734345,-0.0820168684435316,0.368234531137733,0.420523003850987
ENSSSCG00000018039,-0.117128971035208,-0.262716154939819,0.368326655933772,0.420601853357796
ENSSSCG00000005621,-0.217467241273147,-0.0261656306695458,0.368691822094717,0.420992466532214
ENSSSCG00000033057,-0.236525939724174,-0.168555511066766,0.368745558173024,0.421018735880383
ENSSSCG00000009799,0.0955737439229193,-0.13864160078719,0.368761032820603,0.421018735880383
ENSSSCG00000049211,0.00683713854454525,-0.444307989907415,0.368832983379036,0.421074502856577
ENSSSCG00000010900,-0.221232624441772,-0.388138368930557,0.369091743472775,0.421335641215784
ENSSSCG00000041166,-0.424926601248792,-0.385322942906259,0.369107962687116,0.421335641215784
ENSSSCG00000015380,0.26276562347664,0.261739098400246,0.369215707896604,0.421432234793167
ENSSSCG00000007606,-0.0048032048717986,-0.211772353319785,0.369293874610149,0.42146473151271
ENSSSCG00000030174,0.0176077619101021,-0.182573683301878,0.369325419148773,0.42146473151271
ENSSSCG00000006546,0.347522344706678,-0.235470652298497,0.369328773938582,0.42146473151271
ENSSSCG00000002918,-0.492675426365113,-0.0447111294866635,0.369336685813102,0.42146473151271
ENSSSCG00000002923,-0.075539943816131,-0.394858309939385,0.369462262845994,0.421581634093381
ENSSSCG00000055200,0.898361732074106,0.950730640751318,0.369696720713375,0.421822754713282
ENSSSCG00000058610,-0.323060663208116,-1.06402071253464,0.369783220634813,0.4218950361766
ENSSSCG00000059893,0.0232709850080857,-0.514663833037703,0.369862254179134,0.421958790544669
ENSSSCG00000014618,-0.734056791519052,-0.151685903811241,0.370112466468805,0.422215632211496
ENSSSCG00000003561,0.315784018088279,0.0467720856343756,0.370133721477769,0.422215632211496
