Gene stable ID,Gene name
ENSSSCG00000063339,
ENSSSCG00000060878,
ENSSSCG00000015795,
ENSSSCG00000060785,
ENSSSCG00000045149,
ENSSSCG00000060644,
ENSSSCG00000061935,
ENSSSCG00000007814,KATNIP
ENSSSCG00000055943,
ENSSSCG00000060632,
ENSSSCG00000062670,
ENSSSCG00000060203,OR8B12
ENSSSCG00000057878,
ENSSSCG00000056426,
ENSSSCG00000056649,
ENSSSCG00000062789,
ENSSSCG00000058035,
ENSSSCG00000053870,
ENSSSCG00000039268,
ENSSSCG00000017347,HIGD1B
ENSSSCG00000042238,
ENSSSCG00000062953,
ENSSSCG00000052846,
ENSSSCG00000020037,U6
ENSSSCG00000004070,SCAF8
ENSSSCG00000057757,U6
ENSSSCG00000015796,PDLIM3
ENSSSCG00000024153,U12
ENSSSCG00000019051,SNORA11
ENSSSCG00000059498,U6
ENSSSCG00000021414,
ENSSSCG00000024117,
ENSSSCG00000023774,Metazoa_SRP
ENSSSCG00000007815,GTF3C1
ENSSSCG00000020497,U6
ENSSSCG00000062011,U6
ENSSSCG00000057803,
ENSSSCG00000017258,FAM20A
ENSSSCG00000001917,CD276
ENSSSCG00000049012,
ENSSSCG00000038185,EREG
ENSSSCG00000012174,APOO
ENSSSCG00000017259,PRKAR1A
ENSSSCG00000012026,ADAMTS1
ENSSSCG00000011168,ZNF510
ENSSSCG00000056850,
ENSSSCG00000061406,
ENSSSCG00000056450,
ENSSSCG00000059579,
ENSSSCG00000060038,
ENSSSCG00000052125,
ENSSSCG00000055988,
ENSSSCG00000053227,
ENSSSCG00000059181,
ENSSSCG00000039341,SULT1E1
ENSSSCG00000057203,
ENSSSCG00000053984,
ENSSSCG00000060333,
ENSSSCG00000043746,
ENSSSCG00000041798,
ENSSSCG00000045608,
ENSSSCG00000053247,
ENSSSCG00000050270,
ENSSSCG00000055246,
ENSSSCG00000057612,
ENSSSCG00000012569,ATG4A
ENSSSCG00000056446,
ENSSSCG00000058826,
ENSSSCG00000008944,NPFFR2
ENSSSCG00000046782,
ENSSSCG00000054124,
ENSSSCG00000059444,
ENSSSCG00000061884,
ENSSSCG00000048987,
ENSSSCG00000054961,
ENSSSCG00000036961,PCDHB7
ENSSSCG00000062466,
ENSSSCG00000017260,WIPI1
ENSSSCG00000045830,
ENSSSCG00000057946,
ENSSSCG00000049894,
ENSSSCG00000062626,
ENSSSCG00000060286,
ENSSSCG00000060850,
ENSSSCG00000062899,
ENSSSCG00000063321,
ENSSSCG00000052055,
ENSSSCG00000053939,
ENSSSCG00000009626,SORBS3
ENSSSCG00000006841,CLCC1
ENSSSCG00000015499,RABGAP1L
ENSSSCG00000011169,PRXL2C
ENSSSCG00000036348,
ENSSSCG00000012133,ASB11
ENSSSCG00000007816,IL21R
ENSSSCG00000008965,BTC
ENSSSCG00000012027,ADAMTS5
ENSSSCG00000009625,PDLIM2
ENSSSCG00000017328,ARHGAP27
ENSSSCG00000004370,ATG5
ENSSSCG00000031384,
ENSSSCG00000027557,
ENSSSCG00000043514,
ENSSSCG00000007817,IL4R
ENSSSCG00000025141,PCDHGB1
ENSSSCG00000040445,RND3
ENSSSCG00000009627,C8orf58
ENSSSCG00000008966,PARM1
ENSSSCG00000011646,KY
ENSSSCG00000033697,
ENSSSCG00000022919,KIF5C
ENSSSCG00000034896,HPRT1
ENSSSCG00000027371,PCDHGA4
ENSSSCG00000005129,IZUMO3
ENSSSCG00000025986,EDARADD
ENSSSCG00000008919,EPHA5
ENSSSCG00000009628,CCAR2
ENSSSCG00000012134,PIGA
ENSSSCG00000031644,
ENSSSCG00000002445,TRIP11
ENSSSCG00000026382,PPP2R5E
ENSSSCG00000021440,GPSM2
ENSSSCG00000017330,MAP3K14
ENSSSCG00000010148,ERO1B
ENSSSCG00000012022,APP
ENSSSCG00000035956,HABP4
ENSSSCG00000031207,PLAC1
ENSSSCG00000017261,ARSG
ENSSSCG00000034728,RNF151
ENSSSCG00000004106,LATS1
ENSSSCG00000039643,
ENSSSCG00000012685,PABIR2
ENSSSCG00000009629,BIN3
ENSSSCG00000028981,ZNF367
ENSSSCG00000017331,
ENSSSCG00000030328,NDUFB10
ENSSSCG00000032657,RPL3L
ENSSSCG00000006842,
ENSSSCG00000017262,SLC16A6
ENSSSCG00000044138,
ENSSSCG00000057307,
ENSSSCG00000060373,
ENSSSCG00000038554,PDCL
ENSSSCG00000039368,SLC35D2
ENSSSCG00000038853,GPR137B
ENSSSCG00000055828,
ENSSSCG00000012571,COL4A6
ENSSSCG00000032932,MSRB1
ENSSSCG00000004104,KATNA1
ENSSSCG00000017333,FMNL1
ENSSSCG00000056181,
ENSSSCG00000020352,U6
ENSSSCG00000049089,U3
ENSSSCG00000040319,U6
ENSSSCG00000031216,HS3ST6
ENSSSCG00000057028,U6
ENSSSCG00000057041,
ENSSSCG00000018246,U6
ENSSSCG00000015504,CACYBP
ENSSSCG00000059730,
ENSSSCG00000027609,GC
ENSSSCG00000025711,MEIOB
ENSSSCG00000026819,NID1
ENSSSCG00000010936,
ENSSSCG00000037856,EDN2
ENSSSCG00000036679,SORBS2
ENSSSCG00000032160,FNDC7
ENSSSCG00000001918,NPTN
ENSSSCG00000004369,PRDM1
ENSSSCG00000010937,HSD17B3
ENSSSCG00000031435,MRPS14
ENSSSCG00000023904,CFAP57
ENSSSCG00000008012,
ENSSSCG00000063532,
ENSSSCG00000015507,TNN
ENSSSCG00000006846,HENMT1
ENSSSCG00000006850,EEIG2
ENSSSCG00000010900,DENND1B
ENSSSCG00000030177,EBNA1BP2
ENSSSCG00000051127,
ENSSSCG00000008961,MTHFD2L
ENSSSCG00000006848,SLC25A24
ENSSSCG00000003954,
ENSSSCG00000003901,FAAH
ENSSSCG00000053351,
ENSSSCG00000010954,
ENSSSCG00000062186,
ENSSSCG00000063288,EPGN
ENSSSCG00000010955,GOLM1
ENSSSCG00000008013,IGFALS
ENSSSCG00000017264,AMZ2
ENSSSCG00000042027,
ENSSSCG00000002310,CCDC177
ENSSSCG00000024492,EPHB1
ENSSSCG00000006852,NTNG1
ENSSSCG00000063524,
ENSSSCG00000008969,RCHY1
ENSSSCG00000017335,HEXIM2
ENSSSCG00000008014,NUBP2
ENSSSCG00000037634,FOXA1
ENSSSCG00000005116,GPHB5
ENSSSCG00000005575,RC3H2
ENSSSCG00000003900,DMBX1
ENSSSCG00000024000,
ENSSSCG00000058985,
ENSSSCG00000032380,C1orf53
ENSSSCG00000039714,MIPOL1
ENSSSCG00000046808,PCDHGA6
ENSSSCG00000010956,NAA35
ENSSSCG00000003895,EFCAB14
ENSSSCG00000049321,
ENSSSCG00000040315,
ENSSSCG00000031176,GP9
ENSSSCG00000029348,THAP6
ENSSSCG00000054698,
ENSSSCG00000039336,GNA13
ENSSSCG00000057206,
ENSSSCG00000049716,
ENSSSCG00000031533,
ENSSSCG00000060913,
ENSSSCG00000056893,
ENSSSCG00000061026,
ENSSSCG00000051459,
ENSSSCG00000060524,
ENSSSCG00000063091,
ENSSSCG00000037568,RAB43
ENSSSCG00000051623,
ENSSSCG00000061147,
ENSSSCG00000052163,
ENSSSCG00000055110,
ENSSSCG00000050554,
ENSSSCG00000039024,SPSB3
ENSSSCG00000057404,
ENSSSCG00000060535,
ENSSSCG00000051996,
ENSSSCG00000043768,
ENSSSCG00000055472,
ENSSSCG00000046030,
ENSSSCG00000044449,
ENSSSCG00000055453,TEX38
ENSSSCG00000002322,ADAM21
ENSSSCG00000042510,
ENSSSCG00000022804,RHOJ
ENSSSCG00000038900,ISY1
ENSSSCG00000042031,
ENSSSCG00000045477,
ENSSSCG00000021467,EME2
ENSSSCG00000038657,ATPAF1
ENSSSCG00000010151,LYST
ENSSSCG00000024681,TECRL
ENSSSCG00000035402,RGS9
ENSSSCG00000034126,ADAM20
ENSSSCG00000014399,ARHGAP26
ENSSSCG00000008016,MRPS34
ENSSSCG00000030067,GINM1
ENSSSCG00000040879,CNBP
ENSSSCG00000008953,CXCL8
ENSSSCG00000008017,NME3
ENSSSCG00000028867,PPIL4
ENSSSCG00000053210,
ENSSSCG00000010957,AGTPBP1
ENSSSCG00000055723,
ENSSSCG00000003897,MOB3C
ENSSSCG00000039508,REC114
ENSSSCG00000008018,MAPK8IP3
ENSSSCG00000034726,KCNH5
ENSSSCG00000003898,MKNK1
ENSSSCG00000008957,AMCF-II
ENSSSCG00000036270,ATP6V1G3
ENSSSCG00000063348,
ENSSSCG00000060971,
ENSSSCG00000054710,
ENSSSCG00000001920,HCN4
ENSSSCG00000017337,ACBD4
ENSSSCG00000037935,CYYR1
ENSSSCG00000036948,
ENSSSCG00000037579,PPBP
ENSSSCG00000017338,PLCD3
ENSSSCG00000035394,
ENSSSCG00000058745,KNCN
ENSSSCG00000011616,COPG1
ENSSSCG00000053058,
ENSSSCG00000049161,
ENSSSCG00000060276,
ENSSSCG00000061244,
ENSSSCG00000029849,S1PR1
ENSSSCG00000051770,
ENSSSCG00000060775,
ENSSSCG00000049230,
ENSSSCG00000031719,SEMA4B
ENSSSCG00000061658,
ENSSSCG00000027211,EPC2
ENSSSCG00000033465,
ENSSSCG00000012121,EGFL6
ENSSSCG00000061605,
ENSSSCG00000030694,PKP1
ENSSSCG00000041631,
ENSSSCG00000040719,KIAA0040
ENSSSCG00000008959,CXCL2
ENSSSCG00000003632,
ENSSSCG00000004371,CRYBG1
ENSSSCG00000061372,
ENSSSCG00000023031,TNNT2
ENSSSCG00000062739,
ENSSSCG00000053805,
ENSSSCG00000055612,
ENSSSCG00000048771,
ENSSSCG00000054386,
ENSSSCG00000017339,NMT1
ENSSSCG00000030908,
ENSSSCG00000003633,TEKT2
ENSSSCG00000028646,MMADHC
ENSSSCG00000001858,CIB1
ENSSSCG00000015508,TNR
ENSSSCG00000035020,STK32B
ENSSSCG00000015695,RAB3GAP1
ENSSSCG00000003634,ADPRS
ENSSSCG00000012030,CLDN8
ENSSSCG00000012686,MOSPD1
ENSSSCG00000014339,CTNNA1
ENSSSCG00000033641,COL8A2
ENSSSCG00000021804,KRTAP24-1
ENSSSCG00000015667,MBD5
ENSSSCG00000029297,KRTAP27-1
ENSSSCG00000012031,CLDN17
ENSSSCG00000008019,JPT2
ENSSSCG00000008963,AREG
ENSSSCG00000012122,TCEANC
ENSSSCG00000061017,DPH5
ENSSSCG00000053611,
ENSSSCG00000039317,SLC25A21
ENSSSCG00000037213,TRAPPC3
ENSSSCG00000057768,
ENSSSCG00000060368,
ENSSSCG00000056273,
ENSSSCG00000053151,
ENSSSCG00000063220,
ENSSSCG00000008026,CRAMP1
ENSSSCG00000060117,
ENSSSCG00000006860,SLC30A7
ENSSSCG00000051821,
ENSSSCG00000033241,
ENSSSCG00000056904,
ENSSSCG00000059843,
ENSSSCG00000017340,DCAKD
ENSSSCG00000058857,
ENSSSCG00000047073,
ENSSSCG00000015696,MAP3K19
ENSSSCG00000053540,
ENSSSCG00000052162,
ENSSSCG00000057080,
ENSSSCG00000046895,
ENSSSCG00000056645,
ENSSSCG00000043820,
ENSSSCG00000021624,
ENSSSCG00000046140,
ENSSSCG00000009262,CSN1S1
ENSSSCG00000051499,
ENSSSCG00000018244,SNORA29
ENSSSCG00000060391,
ENSSSCG00000054329,U6
ENSSSCG00000058511,
ENSSSCG00000056028,
ENSSSCG00000011611,HMCES
ENSSSCG00000054611,
ENSSSCG00000055189,
ENSSSCG00000054812,
ENSSSCG00000047726,
ENSSSCG00000051045,
ENSSSCG00000048500,
ENSSSCG00000057947,
ENSSSCG00000057066,
ENSSSCG00000054135,
ENSSSCG00000018795,SNORA25
ENSSSCG00000004109,ZC3H12D
ENSSSCG00000019508,U6
ENSSSCG00000020609,U6atac
ENSSSCG00000046354,SNORD12
ENSSSCG00000034850,U6
ENSSSCG00000031810,TTLL13
ENSSSCG00000039101,C1QL1
ENSSSCG00000061246,
ENSSSCG00000035523,POFUT4
ENSSSCG00000003637,MAP7D1
ENSSSCG00000036645,PDE6B
ENSSSCG00000061929,
ENSSSCG00000006861,EXTL2
ENSSSCG00000019793,U6
ENSSSCG00000004110,TAB2
ENSSSCG00000034890,U6
ENSSSCG00000010308,CHCHD1
ENSSSCG00000018241,U6
ENSSSCG00000012123,RAB9A
ENSSSCG00000018744,U6
ENSSSCG00000055504,U6
ENSSSCG00000017256,ABCA6
ENSSSCG00000018726,SNORA51
ENSSSCG00000011615,RAB7A
ENSSSCG00000010309,ZSWIM8
ENSSSCG00000005167,SLC24A2
ENSSSCG00000024061,TNNI1
ENSSSCG00000046414,U2
ENSSSCG00000009261,CSN2
ENSSSCG00000044083,
ENSSSCG00000006862,VCAM1
ENSSSCG00000015668,ORC4
ENSSSCG00000008020,IFT140
ENSSSCG00000047378,
ENSSSCG00000015541,IER5
ENSSSCG00000054265,U6
ENSSSCG00000010310,NDST2
ENSSSCG00000045861,U2
ENSSSCG00000031745,ssc-mir-9860
ENSSSCG00000053564,STATH
ENSSSCG00000001942,PAX9
ENSSSCG00000009266,ODAM
ENSSSCG00000031784,
ENSSSCG00000010311,CAMK2G
ENSSSCG00000028974,UST
ENSSSCG00000015669,ACVR2A
ENSSSCG00000047156,FDCSP
ENSSSCG00000020976,CSRP1
ENSSSCG00000009267,CSN3
ENSSSCG00000055255,NGRN
ENSSSCG00000039428,
ENSSSCG00000017257,ABCA9
ENSSSCG00000006864,CDC14A
ENSSSCG00000008021,TMEM204
ENSSSCG00000008936,AMTN
ENSSSCG00000041504,
ENSSSCG00000053606,
ENSSSCG00000033954,VPS33B
ENSSSCG00000023627,LYPD6
ENSSSCG00000033175,SASH1
ENSSSCG00000008022,TELO2
ENSSSCG00000023903,ATP5ME
ENSSSCG00000015469,
ENSSSCG00000015697,CCNT2
ENSSSCG00000008937,AMBN
ENSSSCG00000037262,PTX4
ENSSSCG00000053281,
ENSSSCG00000047713,
ENSSSCG00000027502,MYL5
ENSSSCG00000008024,CLCN7
ENSSSCG00000006865,RTCA
ENSSSCG00000010915,NAV1
ENSSSCG00000033761,FOXG1
ENSSSCG00000004373,RTN4IP1
ENSSSCG00000054398,
ENSSSCG00000026084,SLC49A3
ENSSSCG00000056350,
ENSSSCG00000015677,LYPD6B
ENSSSCG00000034731,TFF1
ENSSSCG00000014401,NR3C1
ENSSSCG00000036652,
ENSSSCG00000016399,STAM2
ENSSSCG00000023760,CLEC14A
ENSSSCG00000058131,
ENSSSCG00000006866,DBT
ENSSSCG00000045188,U2
ENSSSCG00000039588,U6
ENSSSCG00000019154,ssc-mir-155
ENSSSCG00000034882,
ENSSSCG00000012083,RIPK4
ENSSSCG00000025913,
ENSSSCG00000027457,UBE2Q2
ENSSSCG00000033339,
ENSSSCG00000032373,
ENSSSCG00000008727,MSX1
ENSSSCG00000003957,
ENSSSCG00000012689,ZNF75D
ENSSSCG00000039991,PIGG
ENSSSCG00000059189,
ENSSSCG00000015699,ACMSD
ENSSSCG00000041477,
ENSSSCG00000047064,
ENSSSCG00000003960,
ENSSSCG00000045091,
ENSSSCG00000055577,
ENSSSCG00000043818,
ENSSSCG00000058655,
ENSSSCG00000055479,
ENSSSCG00000061013,
ENSSSCG00000045231,
ENSSSCG00000050064,
ENSSSCG00000049790,
ENSSSCG00000052700,
ENSSSCG00000059246,
ENSSSCG00000015700,TMEM163
ENSSSCG00000058099,
ENSSSCG00000046238,
ENSSSCG00000054030,
ENSSSCG00000049556,
ENSSSCG00000054217,
ENSSSCG00000026473,ABCA8
ENSSSCG00000052175,
ENSSSCG00000056967,
ENSSSCG00000057649,
ENSSSCG00000035617,
ENSSSCG00000063278,
ENSSSCG00000049217,
ENSSSCG00000059282,
ENSSSCG00000044196,
ENSSSCG00000051167,
ENSSSCG00000008938,ENAM
ENSSSCG00000056849,
ENSSSCG00000055782,
ENSSSCG00000041310,
ENSSSCG00000046164,
ENSSSCG00000062474,
ENSSSCG00000029073,CACNB4
ENSSSCG00000051920,
ENSSSCG00000059109,
ENSSSCG00000048488,
ENSSSCG00000062568,
ENSSSCG00000032230,
ENSSSCG00000061710,
ENSSSCG00000006867,LRRC39
ENSSSCG00000061226,
ENSSSCG00000044654,
ENSSSCG00000056009,
ENSSSCG00000063116,
ENSSSCG00000022568,TMPRSS3
ENSSSCG00000034100,SCARNA3
ENSSSCG00000058435,
ENSSSCG00000019307,U6
ENSSSCG00000061790,FBXO22
ENSSSCG00000018136,U6
ENSSSCG00000026069,Metazoa_SRP
ENSSSCG00000020161,U6
ENSSSCG00000062396,U6
ENSSSCG00000019027,MIR199A2
ENSSSCG00000018556,MIR488
ENSSSCG00000018758,ssc-mir-214
ENSSSCG00000015311,CYP51A1
ENSSSCG00000012572,COL4A5
ENSSSCG00000028139,CCDC154
ENSSSCG00000033307,GNG4
ENSSSCG00000039458,
ENSSSCG00000054175,
ENSSSCG00000063425,
ENSSSCG00000060022,
ENSSSCG00000052151,
ENSSSCG00000062014,
ENSSSCG00000006869,TRMT13
ENSSSCG00000052301,NRG4
ENSSSCG00000038882,UQCC4
ENSSSCG00000035379,JCHAIN
ENSSSCG00000033692,B3GALNT2
ENSSSCG00000022963,UNKL
ENSSSCG00000057572,
ENSSSCG00000029954,THRAP3
ENSSSCG00000058811,
ENSSSCG00000057098,
ENSSSCG00000028821,SASS6
ENSSSCG00000063317,
ENSSSCG00000063226,
ENSSSCG00000046564,
ENSSSCG00000052071,
ENSSSCG00000045165,
ENSSSCG00000061082,
ENSSSCG00000061708,
ENSSSCG00000029092,LRRD1
ENSSSCG00000053384,
ENSSSCG00000032808,
ENSSSCG00000001863,TMEM266
ENSSSCG00000040779,CBS
ENSSSCG00000034844,TBCE
ENSSSCG00000031634,
ENSSSCG00000039843,IPO9
ENSSSCG00000039488,SPON2
ENSSSCG00000008031,GNPTG
ENSSSCG00000048255,
ENSSSCG00000063166,
ENSSSCG00000057723,
ENSSSCG00000031302,CTBP1
ENSSSCG00000001862,ETFA
ENSSSCG00000006870,SLC71A1
ENSSSCG00000008030,TSR3
ENSSSCG00000041721,
ENSSSCG00000039309,YIPF5
ENSSSCG00000012124,TRAPPC2
ENSSSCG00000008029,BAIAP3
ENSSSCG00000048240,SAMD5
ENSSSCG00000011612,RPN1
ENSSSCG00000054480,SHISA4
ENSSSCG00000012691,ZNF449
ENSSSCG00000028892,
ENSSSCG00000004068,NOX3
ENSSSCG00000031827,
ENSSSCG00000031201,LMOD1
ENSSSCG00000025514,RUFY3
ENSSSCG00000032826,KCTD16
ENSSSCG00000011618,GATA2
ENSSSCG00000015313,KRIT1
ENSSSCG00000056548,
ENSSSCG00000033892,EVA1B
ENSSSCG00000060764,
ENSSSCG00000014406,PRELID2
ENSSSCG00000010912,KIF14
ENSSSCG00000006871,SLC35A3
ENSSSCG00000012125,
ENSSSCG00000041978,
ENSSSCG00000021560,
ENSSSCG00000036832,STK40
ENSSSCG00000011619,EEFSEC
ENSSSCG00000058958,
ENSSSCG00000040306,GRXCR2
ENSSSCG00000063189,CLDN20
ENSSSCG00000014410,SH3RF2
ENSSSCG00000060702,
ENSSSCG00000056648,
ENSSSCG00000062538,DEXI
ENSSSCG00000061773,
ENSSSCG00000036709,OSCP1
ENSSSCG00000057033,
ENSSSCG00000004374,QRSL1
ENSSSCG00000010312,PLAU
ENSSSCG00000040775,
ENSSSCG00000038916,LSM10
ENSSSCG00000052393,SNN
ENSSSCG00000012695,INTS6L
ENSSSCG00000054035,
ENSSSCG00000051971,
ENSSSCG00000054849,
ENSSSCG00000056379,CD24
ENSSSCG00000055036,OR2C1
ENSSSCG00000014408,PLAC8L1
ENSSSCG00000034647,MRPS15
ENSSSCG00000061397,
ENSSSCG00000054741,
ENSSSCG00000055261,
ENSSSCG00000060741,
ENSSSCG00000014411,LARS1
ENSSSCG00000031027,IRS4
ENSSSCG00000007961,
ENSSSCG00000037985,MTRES1
ENSSSCG00000015314,ANKIB1
ENSSSCG00000006872,AGL
ENSSSCG00000025795,CSF3R
ENSSSCG00000054787,
ENSSSCG00000028942,NRXN3
ENSSSCG00000005131,DMRTA1
ENSSSCG00000055693,
ENSSSCG00000015701,MGAT5
ENSSSCG00000021536,CLDN9
ENSSSCG00000054439,
ENSSSCG00000055819,
ENSSSCG00000058871,
ENSSSCG00000034120,CDKN2B
ENSSSCG00000039715,FAHD1
ENSSSCG00000049280,
ENSSSCG00000048138,PERCC1
ENSSSCG00000044055,
ENSSSCG00000051912,
ENSSSCG00000057214,
ENSSSCG00000031159,BEND3
ENSSSCG00000063096,
ENSSSCG00000031680,GGPS1
ENSSSCG00000023479,NCKAP5
ENSSSCG00000029983,PCGF3
ENSSSCG00000012126,
ENSSSCG00000058902,
ENSSSCG00000060488,ARID4B
ENSSSCG00000050997,
ENSSSCG00000051865,
ENSSSCG00000052174,
ENSSSCG00000061273,
ENSSSCG00000052694,
ENSSSCG00000041169,
ENSSSCG00000010959,NTRK2
ENSSSCG00000062961,
ENSSSCG00000005134,CDKN2A
ENSSSCG00000062646,
ENSSSCG00000060370,
ENSSSCG00000052863,
ENSSSCG00000063441,
ENSSSCG00000056438,
ENSSSCG00000058447,
ENSSSCG00000008712,PPP2R2C
ENSSSCG00000006873,FRRS1
ENSSSCG00000003682,ANKRD12
ENSSSCG00000059976,
ENSSSCG00000043123,
ENSSSCG00000061825,
ENSSSCG00000041751,
ENSSSCG00000053704,
ENSSSCG00000036168,PDSS2
ENSSSCG00000049895,
ENSSSCG00000063258,
ENSSSCG00000056301,
ENSSSCG00000061836,
ENSSSCG00000058856,
ENSSSCG00000061203,
ENSSSCG00000062167,
ENSSSCG00000036096,
ENSSSCG00000033721,
ENSSSCG00000059048,
ENSSSCG00000060192,
ENSSSCG00000055817,
ENSSSCG00000047720,
ENSSSCG00000034223,
ENSSSCG00000061098,
ENSSSCG00000019447,U6
ENSSSCG00000018870,U6
ENSSSCG00000032385,U6
ENSSSCG00000031232,SNORD60
ENSSSCG00000027755,SNORA64
ENSSSCG00000036739,ACA64
ENSSSCG00000026828,SNORA64
ENSSSCG00000059455,U6
ENSSSCG00000020433,U6
ENSSSCG00000042435,ssc-mir-1842
ENSSSCG00000027356,
ENSSSCG00000032452,WFS1
ENSSSCG00000000635,
ENSSSCG00000030211,NBR1
ENSSSCG00000010313,VCL
ENSSSCG00000049297,
ENSSSCG00000054729,
ENSSSCG00000060161,
ENSSSCG00000037719,PDPK1
ENSSSCG00000005130,ELAVL2
ENSSSCG00000031835,GATAD1
ENSSSCG00000011620,RUVBL1
ENSSSCG00000006874,PALMD
ENSSSCG00000063323,
ENSSSCG00000012581,NXT2
ENSSSCG00000000636,
ENSSSCG00000029967,PEX1
ENSSSCG00000002446,ATXN3
ENSSSCG00000006875,PLPPR4
ENSSSCG00000036743,
ENSSSCG00000038826,NDUFV2
ENSSSCG00000011621,SEC61A1
ENSSSCG00000000638,
ENSSSCG00000025854,MMGT1
ENSSSCG00000000640,
ENSSSCG00000003684,MTCL1
ENSSSCG00000015801,TLR3
ENSSSCG00000040465,KLRK1
ENSSSCG00000006876,PLPPR5
ENSSSCG00000012576,CHRDL1
ENSSSCG00000034286,
ENSSSCG00000022101,BRCA1
ENSSSCG00000011622,KBTBD12
ENSSSCG00000000642,KLRD1
ENSSSCG00000008710,JAKMIP1
ENSSSCG00000055791,
ENSSSCG00000059324,
ENSSSCG00000043730,
ENSSSCG00000055645,
ENSSSCG00000010911,ZNF281
ENSSSCG00000004379,SOBP
ENSSSCG00000015315,RBM48
ENSSSCG00000006877,SNX7
ENSSSCG00000026217,
ENSSSCG00000024134,MGLL
ENSSSCG00000015316,
ENSSSCG00000012561,FRMPD3
ENSSSCG00000029464,KDM5A
ENSSSCG00000042082,
ENSSSCG00000054991,
ENSSSCG00000062018,
ENSSSCG00000053439,
ENSSSCG00000054300,
ENSSSCG00000059819,
ENSSSCG00000045005,FAM133B
ENSSSCG00000053361,
ENSSSCG00000048882,
ENSSSCG00000021179,
ENSSSCG00000005586,LHX2
ENSSSCG00000057685,PHLDA3
ENSSSCG00000006878,DPYD
ENSSSCG00000062980,
ENSSSCG00000054305,
ENSSSCG00000058814,
ENSSSCG00000007639,
ENSSSCG00000022857,TFF3
ENSSSCG00000062910,
ENSSSCG00000045489,
ENSSSCG00000024223,ARHGEF16
ENSSSCG00000056774,
ENSSSCG00000063163,
ENSSSCG00000063271,
ENSSSCG00000055425,RBM34
ENSSSCG00000060084,
ENSSSCG00000053885,
ENSSSCG00000040183,CDK6
ENSSSCG00000043113,
ENSSSCG00000061000,
ENSSSCG00000025306,PAK3
ENSSSCG00000056358,
ENSSSCG00000032301,
ENSSSCG00000060475,
ENSSSCG00000044949,
ENSSSCG00000043946,
ENSSSCG00000055515,
ENSSSCG00000007631,
ENSSSCG00000055631,
ENSSSCG00000024320,TFF2
ENSSSCG00000056279,
ENSSSCG00000057546,
ENSSSCG00000052161,
ENSSSCG00000057539,
ENSSSCG00000048629,
ENSSSCG00000014286,SOWAHA
ENSSSCG00000041339,
ENSSSCG00000046204,
ENSSSCG00000008940,GRSF1
ENSSSCG00000027372,SAMD9
ENSSSCG00000026287,
ENSSSCG00000052680,
ENSSSCG00000044153,
ENSSSCG00000043726,
ENSSSCG00000043552,
ENSSSCG00000050401,
ENSSSCG00000054989,
ENSSSCG00000053773,
ENSSSCG00000059096,
ENSSSCG00000038150,
ENSSSCG00000024827,ABTB1
ENSSSCG00000041080,
ENSSSCG00000031541,ARL5A
ENSSSCG00000062382,
ENSSSCG00000044728,SNORA17
ENSSSCG00000052879,U6
ENSSSCG00000047473,
ENSSSCG00000014309,NEUROG1
ENSSSCG00000039014,U6
ENSSSCG00000049960,U2
ENSSSCG00000006853,PRMT6
ENSSSCG00000043924,U2
ENSSSCG00000023147,U6
ENSSSCG00000046600,
ENSSSCG00000008942,
ENSSSCG00000047761,
ENSSSCG00000019178,ssc-mir-24-2
ENSSSCG00000057293,
ENSSSCG00000019722,ssc-mir-181a-1
ENSSSCG00000015802,
ENSSSCG00000040569,PLA2G10
ENSSSCG00000019366,ssc-mir-181b-1
ENSSSCG00000004389,
ENSSSCG00000019456,ssc-mir-23b
ENSSSCG00000038026,RAB12
ENSSSCG00000019359,MIR27B
ENSSSCG00000058965,
ENSSSCG00000022787,KLHL12
ENSSSCG00000040031,SMIM32
ENSSSCG00000035602,GPR88
ENSSSCG00000021397,PODXL2
ENSSSCG00000059436,
ENSSSCG00000032687,CYP4V2
ENSSSCG00000014294,
ENSSSCG00000046867,
ENSSSCG00000010158,TOMM20
ENSSSCG00000007557,MICALL2
ENSSSCG00000008943,SLC4A4
ENSSSCG00000054569,
ENSSSCG00000053462,
ENSSSCG00000061119,
ENSSSCG00000057636,
ENSSSCG00000055548,
ENSSSCG00000049957,
ENSSSCG00000043647,
ENSSSCG00000025870,HEPACAM2
ENSSSCG00000055643,
ENSSSCG00000043189,
ENSSSCG00000050134,
ENSSSCG00000043940,
ENSSSCG00000062943,
ENSSSCG00000046183,
ENSSSCG00000043284,
ENSSSCG00000053486,
ENSSSCG00000056520,
ENSSSCG00000041066,
ENSSSCG00000049084,
ENSSSCG00000054605,
ENSSSCG00000042456,
ENSSSCG00000028805,PTPRM
ENSSSCG00000044854,
ENSSSCG00000057960,
ENSSSCG00000051969,
ENSSSCG00000061336,
ENSSSCG00000061438,
ENSSSCG00000051278,
ENSSSCG00000056641,
ENSSSCG00000058755,
ENSSSCG00000041215,
ENSSSCG00000047235,
ENSSSCG00000005587,NEK6
ENSSSCG00000062296,
ENSSSCG00000056337,
ENSSSCG00000058843,
ENSSSCG00000050308,
ENSSSCG00000055078,
ENSSSCG00000045057,
ENSSSCG00000056115,
ENSSSCG00000058110,
ENSSSCG00000052683,
ENSSSCG00000053286,
ENSSSCG00000054364,
ENSSSCG00000034390,CARD11
ENSSSCG00000059727,
ENSSSCG00000056725,
ENSSSCG00000055029,
ENSSSCG00000056013,
